accepted_prefix	attempts_prefix_total	first_hit_censored_streams	hit_count	hit_rate	interval_contract	population	region	side_count	stream_count	survival_count	survival_rate	wilson_high	wilson_low
1	2	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	regular-mutation[steps=4,scale=0.03]	support_novelty_high	4	2	2	1.0	0.6576197724933469	0.0
2	4	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	regular-mutation[steps=4,scale=0.03]	support_novelty_high	4	2	2	1.0	0.6576197724933469	0.0
4	8	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	regular-mutation[steps=4,scale=0.03]	support_novelty_high	4	2	2	1.0	0.6576197724933469	0.0
8	16	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	regular-mutation[steps=4,scale=0.03]	support_novelty_high	4	2	2	1.0	0.6576197724933469	0.0
16	32	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	regular-mutation[steps=4,scale=0.03]	support_novelty_high	4	2	2	1.0	0.6576197724933469	0.0
24	48	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	regular-mutation[steps=4,scale=0.03]	support_novelty_high	4	2	2	1.0	0.6576197724933469	0.0
1	2	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=16]	support_novelty_high	4	2	2	1.0	0.6576197724933469	0.0
2	4	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=16]	support_novelty_high	4	2	2	1.0	0.6576197724933469	0.0
4	8	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=16]	support_novelty_high	4	2	2	1.0	0.6576197724933469	0.0
8	16	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=16]	support_novelty_high	4	2	2	1.0	0.6576197724933469	0.0
16	32	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=16]	support_novelty_high	4	2	2	1.0	0.6576197724933469	0.0
24	48	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=16]	support_novelty_high	4	2	2	1.0	0.6576197724933469	0.0
1	4	0	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=1]	support_novelty_high	4	2	2	1.0	0.6576197724933469	0.0
2	6	0	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=1]	support_novelty_high	4	2	2	1.0	0.6576197724933469	0.0
4	14	0	1	0.5	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=1]	support_novelty_high	4	2	1	0.5	0.9054687942657693	0.09453120573423074
8	29	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=1]	support_novelty_high	4	2	0	0.0	1.0	0.34238022750665303
16	62	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=1]	support_novelty_high	4	2	0	0.0	1.0	0.34238022750665303
24	89	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=1]	support_novelty_high	4	2	0	0.0	1.0	0.34238022750665303
1	2	0	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	support_novelty_high	4	2	2	1.0	0.6576197724933469	0.0
2	4	0	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	support_novelty_high	4	2	2	1.0	0.6576197724933469	0.0
4	8	0	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	support_novelty_high	4	2	2	1.0	0.6576197724933469	0.0
8	16	0	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	support_novelty_high	4	2	2	1.0	0.6576197724933469	0.0
16	33	0	1	0.5	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	support_novelty_high	4	2	1	0.5	0.9054687942657693	0.09453120573423074
24	50	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	support_novelty_high	4	2	0	0.0	1.0	0.34238022750665303
1	2	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[regular]	support_novelty_high	4	2	2	1.0	0.6576197724933469	0.0
2	4	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[regular]	support_novelty_high	4	2	2	1.0	0.6576197724933469	0.0
4	8	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[regular]	support_novelty_high	4	2	2	1.0	0.6576197724933469	0.0
8	16	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[regular]	support_novelty_high	4	2	2	1.0	0.6576197724933469	0.0
16	32	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[regular]	support_novelty_high	4	2	2	1.0	0.6576197724933469	0.0
24	48	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[regular]	support_novelty_high	4	2	2	1.0	0.6576197724933469	0.0
1	2	1	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	zonogon[lengths=uniform(0.5,1.5)]	support_novelty_high	4	2	2	1.0	0.6576197724933469	0.0
2	4	1	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	zonogon[lengths=uniform(0.5,1.5)]	support_novelty_high	4	2	2	1.0	0.6576197724933469	0.0
4	8	1	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	zonogon[lengths=uniform(0.5,1.5)]	support_novelty_high	4	2	2	1.0	0.6576197724933469	0.0
8	16	1	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	zonogon[lengths=uniform(0.5,1.5)]	support_novelty_high	4	2	2	1.0	0.6576197724933469	0.0
16	32	1	1	0.5	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	zonogon[lengths=uniform(0.5,1.5)]	support_novelty_high	4	2	1	0.5	0.9054687942657693	0.09453120573423074
24	48	1	1	0.5	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	zonogon[lengths=uniform(0.5,1.5)]	support_novelty_high	4	2	1	0.5	0.9054687942657693	0.09453120573423074
1	14	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	current-baseline[delta=0.2]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
2	23	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	current-baseline[delta=0.2]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
4	29	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	current-baseline[delta=0.2]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
8	58	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	current-baseline[delta=0.2]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
16	100	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	current-baseline[delta=0.2]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
24	139	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	current-baseline[delta=0.2]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
1	3	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	primal-hull-uniform-disk[points=n+4,origin=interior]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
2	7	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	primal-hull-uniform-disk[points=n+4,origin=interior]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
4	14	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	primal-hull-uniform-disk[points=n+4,origin=interior]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
8	34	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	primal-hull-uniform-disk[points=n+4,origin=interior]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
16	80	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	primal-hull-uniform-disk[points=n+4,origin=interior]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
24	125	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	primal-hull-uniform-disk[points=n+4,origin=interior]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
1	2	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	regular-mutation[steps=4,scale=0.03]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
2	4	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	regular-mutation[steps=4,scale=0.03]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
4	8	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	regular-mutation[steps=4,scale=0.03]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
8	16	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	regular-mutation[steps=4,scale=0.03]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
16	32	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	regular-mutation[steps=4,scale=0.03]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
24	48	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	regular-mutation[steps=4,scale=0.03]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
1	2	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=16]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
2	4	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=16]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
4	8	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=16]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
8	16	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=16]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
16	32	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=16]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
24	48	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=16]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
1	4	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=1]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
2	6	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=1]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
4	13	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=1]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
8	24	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=1]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
16	41	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=1]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
24	60	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=1]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
1	2	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
2	4	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
4	9	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
8	17	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
16	33	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
24	49	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
1	2	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[regular]	covariance_anisotropy_low	6	2	0	0.0	1.0	0.34238022750665303
2	4	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[regular]	covariance_anisotropy_low	6	2	0	0.0	1.0	0.34238022750665303
4	8	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[regular]	covariance_anisotropy_low	6	2	0	0.0	1.0	0.34238022750665303
8	16	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[regular]	covariance_anisotropy_low	6	2	0	0.0	1.0	0.34238022750665303
16	32	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[regular]	covariance_anisotropy_low	6	2	0	0.0	1.0	0.34238022750665303
24	48	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[regular]	covariance_anisotropy_low	6	2	0	0.0	1.0	0.34238022750665303
1	2	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	zonogon[lengths=uniform(0.5,1.5)]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
2	4	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	zonogon[lengths=uniform(0.5,1.5)]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
4	8	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	zonogon[lengths=uniform(0.5,1.5)]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
8	16	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	zonogon[lengths=uniform(0.5,1.5)]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
16	32	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	zonogon[lengths=uniform(0.5,1.5)]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
24	48	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	zonogon[lengths=uniform(0.5,1.5)]	covariance_anisotropy_low	6	2	2	1.0	0.6576197724933469	0.0
1	14	0	1	0.5	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	current-baseline[delta=0.2]	covariance_anisotropy_high	6	2	1	0.5	0.9054687942657693	0.09453120573423074
2	23	0	1	0.5	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	current-baseline[delta=0.2]	covariance_anisotropy_high	6	2	1	0.5	0.9054687942657693	0.09453120573423074
4	29	0	1	0.5	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	current-baseline[delta=0.2]	covariance_anisotropy_high	6	2	1	0.5	0.9054687942657693	0.09453120573423074
8	58	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	current-baseline[delta=0.2]	covariance_anisotropy_high	6	2	0	0.0	1.0	0.34238022750665303
16	100	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	current-baseline[delta=0.2]	covariance_anisotropy_high	6	2	0	0.0	1.0	0.34238022750665303
24	139	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	current-baseline[delta=0.2]	covariance_anisotropy_high	6	2	0	0.0	1.0	0.34238022750665303
